"code_station","date_heure","distance","min_hauteur","max_hauteur","hauteur","h_ratio"
O000001001,2022-01-08 00:00:00.000,122121.46100910891,-6,1033,83,8.5659
O000001001,2022-01-08 00:05:00.000,122121.46100910891,-6,1033,85,8.7584
O000001001,2022-01-08 00:10:00.000,122121.46100910891,-6,1033,96,9.8171
O000001001,2022-01-08 00:15:00.000,122121.46100910891,-6,1033,99,10.1059
O000001001,2022-01-08 00:20:00.000,122121.46100910891,-6,1033,91,9.3359
O000001001,2022-01-08 00:25:00.000,122121.46100910891,-6,1033,61,6.4485
O000001001,2022-01-08 00:30:00.000,122121.46100910891,-6,1033,38,4.2348
O000001001,2022-01-08 00:35:00.000,122121.46100910891,-6,1033,23,2.7911
O000001001,2022-01-08 00:40:00.000,122121.46100910891,-6,1033,18,2.3099
O000001001,2022-01-08 00:45:00.000,122121.46100910891,-6,1033,18,2.3099
O000001001,2022-01-08 00:50:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 00:55:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 01:00:00.000,122121.46100910891,-6,1033,10,1.5399
O000001001,2022-01-08 01:05:00.000,122121.46100910891,-6,1033,10,1.5399
O000001001,2022-01-08 01:10:00.000,122121.46100910891,-6,1033,10,1.5399
O000001001,2022-01-08 01:15:00.000,122121.46100910891,-6,1033,13,1.8287
O000001001,2022-01-08 01:20:00.000,122121.46100910891,-6,1033,16,2.1174
O000001001,2022-01-08 01:25:00.000,122121.46100910891,-6,1033,16,2.1174
O000001001,2022-01-08 01:30:00.000,122121.46100910891,-6,1033,16,2.1174
O000001001,2022-01-08 01:35:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 01:40:00.000,122121.46100910891,-6,1033,14,1.9249
O000001001,2022-01-08 01:45:00.000,122121.46100910891,-6,1033,13,1.8287
O000001001,2022-01-08 01:50:00.000,122121.46100910891,-6,1033,13,1.8287
O000001001,2022-01-08 01:55:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 02:00:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 02:05:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 02:10:00.000,122121.46100910891,-6,1033,10,1.5399
O000001001,2022-01-08 02:15:00.000,122121.46100910891,-6,1033,13,1.8287
O000001001,2022-01-08 02:20:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 02:25:00.000,122121.46100910891,-6,1033,16,2.1174
O000001001,2022-01-08 02:30:00.000,122121.46100910891,-6,1033,14,1.9249
O000001001,2022-01-08 02:35:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 02:40:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 02:45:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 02:50:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 02:55:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 03:00:00.000,122121.46100910891,-6,1033,10,1.5399
O000001001,2022-01-08 03:05:00.000,122121.46100910891,-6,1033,8,1.3474
O000001001,2022-01-08 03:10:00.000,122121.46100910891,-6,1033,8,1.3474
O000001001,2022-01-08 03:15:00.000,122121.46100910891,-6,1033,8,1.3474
O000001001,2022-01-08 03:20:00.000,122121.46100910891,-6,1033,9,1.4437
O000001001,2022-01-08 03:25:00.000,122121.46100910891,-6,1033,9,1.4437
O000001001,2022-01-08 03:30:00.000,122121.46100910891,-6,1033,10,1.5399
O000001001,2022-01-08 03:35:00.000,122121.46100910891,-6,1033,9,1.4437
O000001001,2022-01-08 03:40:00.000,122121.46100910891,-6,1033,8,1.3474
O000001001,2022-01-08 03:45:00.000,122121.46100910891,-6,1033,8,1.3474
O000001001,2022-01-08 03:50:00.000,122121.46100910891,-6,1033,9,1.4437
O000001001,2022-01-08 03:55:00.000,122121.46100910891,-6,1033,9,1.4437
O000001001,2022-01-08 04:00:00.000,122121.46100910891,-6,1033,14,1.9249
O000001001,2022-01-08 04:05:00.000,122121.46100910891,-6,1033,43,4.7161
O000001001,2022-01-08 04:10:00.000,122121.46100910891,-6,1033,63,6.6410
O000001001,2022-01-08 04:15:00.000,122121.46100910891,-6,1033,68,7.1222
O000001001,2022-01-08 04:20:00.000,122121.46100910891,-6,1033,69,7.2185
O000001001,2022-01-08 04:25:00.000,122121.46100910891,-6,1033,70,7.3147
O000001001,2022-01-08 04:30:00.000,122121.46100910891,-6,1033,69,7.2185
O000001001,2022-01-08 04:35:00.000,122121.46100910891,-6,1033,69,7.2185
O000001001,2022-01-08 04:40:00.000,122121.46100910891,-6,1033,70,7.3147
O000001001,2022-01-08 04:45:00.000,122121.46100910891,-6,1033,69,7.2185
O000001001,2022-01-08 04:50:00.000,122121.46100910891,-6,1033,71,7.4110
O000001001,2022-01-08 04:55:00.000,122121.46100910891,-6,1033,71,7.4110
O000001001,2022-01-08 05:00:00.000,122121.46100910891,-6,1033,71,7.4110
O000001001,2022-01-08 05:05:00.000,122121.46100910891,-6,1033,70,7.3147
O000001001,2022-01-08 05:10:00.000,122121.46100910891,-6,1033,69,7.2185
O000001001,2022-01-08 05:15:00.000,122121.46100910891,-6,1033,89,9.1434
O000001001,2022-01-08 05:20:00.000,122121.46100910891,-6,1033,100,10.2021
O000001001,2022-01-08 05:25:00.000,122121.46100910891,-6,1033,111,11.2608
O000001001,2022-01-08 05:30:00.000,122121.46100910891,-6,1033,120,12.1270
O000001001,2022-01-08 05:35:00.000,122121.46100910891,-6,1033,125,12.6083
O000001001,2022-01-08 05:40:00.000,122121.46100910891,-6,1033,125,12.6083
O000001001,2022-01-08 05:45:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 05:50:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 05:55:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 06:00:00.000,122121.46100910891,-6,1033,126,12.7045
O000001001,2022-01-08 06:05:00.000,122121.46100910891,-6,1033,126,12.7045
O000001001,2022-01-08 06:10:00.000,122121.46100910891,-6,1033,119,12.0308
O000001001,2022-01-08 06:15:00.000,122121.46100910891,-6,1033,111,11.2608
O000001001,2022-01-08 06:20:00.000,122121.46100910891,-6,1033,118,11.9346
O000001001,2022-01-08 06:25:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 06:30:00.000,122121.46100910891,-6,1033,125,12.6083
O000001001,2022-01-08 06:35:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 06:40:00.000,122121.46100910891,-6,1033,129,12.9933
O000001001,2022-01-08 06:45:00.000,122121.46100910891,-6,1033,130,13.0895
O000001001,2022-01-08 06:50:00.000,122121.46100910891,-6,1033,130,13.0895
O000001001,2022-01-08 06:55:00.000,122121.46100910891,-6,1033,130,13.0895
O000001001,2022-01-08 07:00:00.000,122121.46100910891,-6,1033,131,13.1858
O000001001,2022-01-08 07:05:00.000,122121.46100910891,-6,1033,130,13.0895
O000001001,2022-01-08 07:10:00.000,122121.46100910891,-6,1033,126,12.7045
O000001001,2022-01-08 07:15:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 07:20:00.000,122121.46100910891,-6,1033,124,12.5120
O000001001,2022-01-08 07:25:00.000,122121.46100910891,-6,1033,126,12.7045
O000001001,2022-01-08 07:30:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 07:35:00.000,122121.46100910891,-6,1033,119,12.0308
O000001001,2022-01-08 07:40:00.000,122121.46100910891,-6,1033,116,11.7421
O000001001,2022-01-08 07:45:00.000,122121.46100910891,-6,1033,129,12.9933
O000001001,2022-01-08 07:50:00.000,122121.46100910891,-6,1033,153,15.3032
O000001001,2022-01-08 07:55:00.000,122121.46100910891,-6,1033,171,17.0356
O000001001,2022-01-08 08:00:00.000,122121.46100910891,-6,1033,184,18.2868
O000001001,2022-01-08 08:05:00.000,122121.46100910891,-6,1033,188,18.6718
O000001001,2022-01-08 08:10:00.000,122121.46100910891,-6,1033,186,18.4793
O000001001,2022-01-08 08:15:00.000,122121.46100910891,-6,1033,189,18.7680
O000001001,2022-01-08 08:20:00.000,122121.46100910891,-6,1033,190,18.8643
O000001001,2022-01-08 08:25:00.000,122121.46100910891,-6,1033,190,18.8643
O000001001,2022-01-08 08:30:00.000,122121.46100910891,-6,1033,188,18.6718
O000001001,2022-01-08 08:35:00.000,122121.46100910891,-6,1033,188,18.6718
O000001001,2022-01-08 08:40:00.000,122121.46100910891,-6,1033,188,18.6718
O000001001,2022-01-08 08:45:00.000,122121.46100910891,-6,1033,188,18.6718
O000001001,2022-01-08 08:50:00.000,122121.46100910891,-6,1033,185,18.3831
O000001001,2022-01-08 08:55:00.000,122121.46100910891,-6,1033,188,18.6718
O000001001,2022-01-08 09:00:00.000,122121.46100910891,-6,1033,186,18.4793
O000001001,2022-01-08 09:05:00.000,122121.46100910891,-6,1033,189,18.7680
O000001001,2022-01-08 09:10:00.000,122121.46100910891,-6,1033,195,19.3455
O000001001,2022-01-08 09:15:00.000,122121.46100910891,-6,1033,196,19.4418
O000001001,2022-01-08 09:20:00.000,122121.46100910891,-6,1033,198,19.6343
O000001001,2022-01-08 09:25:00.000,122121.46100910891,-6,1033,201,19.9230
O000001001,2022-01-08 09:30:00.000,122121.46100910891,-6,1033,201,19.9230
O000001001,2022-01-08 09:35:00.000,122121.46100910891,-6,1033,201,19.9230
O000001001,2022-01-08 09:40:00.000,122121.46100910891,-6,1033,203,20.1155
O000001001,2022-01-08 09:45:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 09:50:00.000,122121.46100910891,-6,1033,203,20.1155
O000001001,2022-01-08 09:55:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 10:00:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 10:05:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 10:10:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 10:15:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 10:20:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 10:25:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 10:30:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 10:35:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 10:40:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 10:45:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 10:50:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 10:55:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 11:00:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 11:05:00.000,122121.46100910891,-6,1033,205,20.3080
O000001001,2022-01-08 11:10:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 11:15:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 11:20:00.000,122121.46100910891,-6,1033,206,20.4042
O000001001,2022-01-08 11:25:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 11:30:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 11:35:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 11:40:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 11:45:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 11:50:00.000,122121.46100910891,-6,1033,204,20.2117
O000001001,2022-01-08 11:55:00.000,122121.46100910891,-6,1033,203,20.1155
O000001001,2022-01-08 12:00:00.000,122121.46100910891,-6,1033,200,19.8268
O000001001,2022-01-08 12:05:00.000,122121.46100910891,-6,1033,196,19.4418
O000001001,2022-01-08 12:10:00.000,122121.46100910891,-6,1033,191,18.9605
O000001001,2022-01-08 12:15:00.000,122121.46100910891,-6,1033,178,17.7093
O000001001,2022-01-08 12:20:00.000,122121.46100910891,-6,1033,144,14.4370
O000001001,2022-01-08 12:25:00.000,122121.46100910891,-6,1033,106,10.7796
O000001001,2022-01-08 12:30:00.000,122121.46100910891,-6,1033,65,6.8335
O000001001,2022-01-08 12:35:00.000,122121.46100910891,-6,1033,30,3.4649
O000001001,2022-01-08 12:40:00.000,122121.46100910891,-6,1033,8,1.3474
O000001001,2022-01-08 12:45:00.000,122121.46100910891,-6,1033,-1,0.4812
O000001001,2022-01-08 12:50:00.000,122121.46100910891,-6,1033,-5,0.0962
O000001001,2022-01-08 12:55:00.000,122121.46100910891,-6,1033,-6,0.0000
O000001001,2022-01-08 13:00:00.000,122121.46100910891,-6,1033,-6,0.0000
O000001001,2022-01-08 13:05:00.000,122121.46100910891,-6,1033,-6,0.0000
O000001001,2022-01-08 13:10:00.000,122121.46100910891,-6,1033,-6,0.0000
O000001001,2022-01-08 13:15:00.000,122121.46100910891,-6,1033,-6,0.0000
O000001001,2022-01-08 13:20:00.000,122121.46100910891,-6,1033,-2,0.3850
O000001001,2022-01-08 13:25:00.000,122121.46100910891,-6,1033,5,1.0587
O000001001,2022-01-08 13:30:00.000,122121.46100910891,-6,1033,11,1.6362
O000001001,2022-01-08 13:35:00.000,122121.46100910891,-6,1033,14,1.9249
O000001001,2022-01-08 13:40:00.000,122121.46100910891,-6,1033,13,1.8287
O000001001,2022-01-08 13:45:00.000,122121.46100910891,-6,1033,19,2.4062
O000001001,2022-01-08 13:50:00.000,122121.46100910891,-6,1033,61,6.4485
O000001001,2022-01-08 13:55:00.000,122121.46100910891,-6,1033,89,9.1434
O000001001,2022-01-08 14:00:00.000,122121.46100910891,-6,1033,101,10.2984
O000001001,2022-01-08 14:05:00.000,122121.46100910891,-6,1033,105,10.6833
O000001001,2022-01-08 14:10:00.000,122121.46100910891,-6,1033,114,11.5496
O000001001,2022-01-08 14:15:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 14:20:00.000,122121.46100910891,-6,1033,125,12.6083
O000001001,2022-01-08 14:25:00.000,122121.46100910891,-6,1033,125,12.6083
O000001001,2022-01-08 14:30:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 14:35:00.000,122121.46100910891,-6,1033,121,12.2233
O000001001,2022-01-08 14:40:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 14:45:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 14:50:00.000,122121.46100910891,-6,1033,125,12.6083
O000001001,2022-01-08 14:55:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 15:00:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 15:05:00.000,122121.46100910891,-6,1033,126,12.7045
O000001001,2022-01-08 15:10:00.000,122121.46100910891,-6,1033,124,12.5120
O000001001,2022-01-08 15:15:00.000,122121.46100910891,-6,1033,120,12.1270
O000001001,2022-01-08 15:20:00.000,122121.46100910891,-6,1033,121,12.2233
O000001001,2022-01-08 15:25:00.000,122121.46100910891,-6,1033,121,12.2233
O000001001,2022-01-08 15:30:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 15:35:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 15:40:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 15:45:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 15:50:00.000,122121.46100910891,-6,1033,124,12.5120
O000001001,2022-01-08 15:55:00.000,122121.46100910891,-6,1033,124,12.5120
O000001001,2022-01-08 16:00:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 16:05:00.000,122121.46100910891,-6,1033,123,12.4158
O000001001,2022-01-08 16:10:00.000,122121.46100910891,-6,1033,121,12.2233
O000001001,2022-01-08 16:15:00.000,122121.46100910891,-6,1033,120,12.1270
O000001001,2022-01-08 16:20:00.000,122121.46100910891,-6,1033,101,10.2984
O000001001,2022-01-08 16:25:00.000,122121.46100910891,-6,1033,74,7.6997
O000001001,2022-01-08 16:30:00.000,122121.46100910891,-6,1033,56,5.9673
O000001001,2022-01-08 16:35:00.000,122121.46100910891,-6,1033,40,4.4273
O000001001,2022-01-08 16:40:00.000,122121.46100910891,-6,1033,28,3.2724
O000001001,2022-01-08 16:45:00.000,122121.46100910891,-6,1033,21,2.5987
O000001001,2022-01-08 16:50:00.000,122121.46100910891,-6,1033,18,2.3099
O000001001,2022-01-08 16:55:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 17:00:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 17:05:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 17:10:00.000,122121.46100910891,-6,1033,16,2.1174
O000001001,2022-01-08 17:15:00.000,122121.46100910891,-6,1033,16,2.1174
O000001001,2022-01-08 17:20:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 17:25:00.000,122121.46100910891,-6,1033,14,1.9249
O000001001,2022-01-08 17:30:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 17:35:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 17:40:00.000,122121.46100910891,-6,1033,15,2.0212
O000001001,2022-01-08 17:45:00.000,122121.46100910891,-6,1033,19,2.4062
O000001001,2022-01-08 17:50:00.000,122121.46100910891,-6,1033,49,5.2936
O000001001,2022-01-08 17:55:00.000,122121.46100910891,-6,1033,88,9.0472
O000001001,2022-01-08 18:00:00.000,122121.46100910891,-6,1033,113,11.4533
O000001001,2022-01-08 18:05:00.000,122121.46100910891,-6,1033,128,12.8970
O000001001,2022-01-08 18:10:00.000,122121.46100910891,-6,1033,145,14.5332
O000001001,2022-01-08 18:15:00.000,122121.46100910891,-6,1033,170,16.9394
O000001001,2022-01-08 18:20:00.000,122121.46100910891,-6,1033,194,19.2493
O000001001,2022-01-08 18:25:00.000,122121.46100910891,-6,1033,209,20.6930
O000001001,2022-01-08 18:30:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 18:35:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 18:40:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 18:45:00.000,122121.46100910891,-6,1033,209,20.6930
O000001001,2022-01-08 18:50:00.000,122121.46100910891,-6,1033,206,20.4042
O000001001,2022-01-08 18:55:00.000,122121.46100910891,-6,1033,209,20.6930
O000001001,2022-01-08 19:00:00.000,122121.46100910891,-6,1033,206,20.4042
O000001001,2022-01-08 19:05:00.000,122121.46100910891,-6,1033,209,20.6930
O000001001,2022-01-08 19:10:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 19:15:00.000,122121.46100910891,-6,1033,211,20.8855
O000001001,2022-01-08 19:20:00.000,122121.46100910891,-6,1033,211,20.8855
O000001001,2022-01-08 19:25:00.000,122121.46100910891,-6,1033,208,20.5967
O000001001,2022-01-08 19:30:00.000,122121.46100910891,-6,1033,210,20.7892
O000001001,2022-01-08 19:35:00.000,122121.46100910891,-6,1033,228,22.5217
O000001001,2022-01-08 19:40:00.000,122121.46100910891,-6,1033,276,27.1415
O000001001,2022-01-08 19:45:00.000,122121.46100910891,-6,1033,283,27.8152
O000001001,2022-01-08 19:50:00.000,122121.46100910891,-6,1033,274,26.9490
O000001001,2022-01-08 19:55:00.000,122121.46100910891,-6,1033,274,26.9490
O000001001,2022-01-08 20:00:00.000,122121.46100910891,-6,1033,261,25.6978
O000001001,2022-01-08 20:05:00.000,122121.46100910891,-6,1033,261,25.6978
O000001001,2022-01-08 20:10:00.000,122121.46100910891,-6,1033,264,25.9865
O000001001,2022-01-08 20:15:00.000,122121.46100910891,-6,1033,258,25.4090
O000001001,2022-01-08 20:20:00.000,122121.46100910891,-6,1033,249,24.5428
O000001001,2022-01-08 20:25:00.000,122121.46100910891,-6,1033,245,24.1578
O000001001,2022-01-08 20:30:00.000,122121.46100910891,-6,1033,246,24.2541
O000001001,2022-01-08 20:35:00.000,122121.46100910891,-6,1033,238,23.4841
O000001001,2022-01-08 20:40:00.000,122121.46100910891,-6,1033,224,22.1367
O000001001,2022-01-08 20:45:00.000,122121.46100910891,-6,1033,211,20.8855
O000001001,2022-01-08 20:50:00.000,122121.46100910891,-6,1033,198,19.6343
O000001001,2022-01-08 20:55:00.000,122121.46100910891,-6,1033,190,18.8643
O000001001,2022-01-08 21:00:00.000,122121.46100910891,-6,1033,176,17.5168
O000001001,2022-01-08 21:05:00.000,122121.46100910891,-6,1033,168,16.7469
O000001001,2022-01-08 21:10:00.000,122121.46100910891,-6,1033,175,17.4206
O000001001,2022-01-08 21:15:00.000,122121.46100910891,-6,1033,158,15.7844
O000001001,2022-01-08 21:20:00.000,122121.46100910891,-6,1033,161,16.0731
O000001001,2022-01-08 21:25:00.000,122121.46100910891,-6,1033,155,15.4957
O000001001,2022-01-08 21:30:00.000,122121.46100910891,-6,1033,146,14.6295
O000001001,2022-01-08 21:35:00.000,122121.46100910891,-6,1033,146,14.6295
O000001001,2022-01-08 21:40:00.000,122121.46100910891,-6,1033,148,14.8219
O000001001,2022-01-08 21:45:00.000,122121.46100910891,-6,1033,150,15.0144
O000001001,2022-01-08 21:50:00.000,122121.46100910891,-6,1033,134,13.4745
O000001001,2022-01-08 21:55:00.000,122121.46100910891,-6,1033,105,10.6833
O000001001,2022-01-08 22:00:00.000,122121.46100910891,-6,1033,83,8.5659
O000001001,2022-01-08 22:05:00.000,122121.46100910891,-6,1033,76,7.8922
O000001001,2022-01-08 22:10:00.000,122121.46100910891,-6,1033,75,7.7960
O000001001,2022-01-08 22:15:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-08 22:20:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-08 22:25:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-08 22:30:00.000,122121.46100910891,-6,1033,73,7.6035
O000001001,2022-01-08 22:35:00.000,122121.46100910891,-6,1033,73,7.6035
O000001001,2022-01-08 22:40:00.000,122121.46100910891,-6,1033,70,7.3147
O000001001,2022-01-08 22:45:00.000,122121.46100910891,-6,1033,71,7.4110
O000001001,2022-01-08 22:50:00.000,122121.46100910891,-6,1033,73,7.6035
O000001001,2022-01-08 22:55:00.000,122121.46100910891,-6,1033,73,7.6035
O000001001,2022-01-08 23:00:00.000,122121.46100910891,-6,1033,73,7.6035
O000001001,2022-01-08 23:05:00.000,122121.46100910891,-6,1033,73,7.6035
O000001001,2022-01-08 23:10:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-08 23:15:00.000,122121.46100910891,-6,1033,86,8.8547
O000001001,2022-01-08 23:20:00.000,122121.46100910891,-6,1033,85,8.7584
O000001001,2022-01-08 23:25:00.000,122121.46100910891,-6,1033,83,8.5659
O000001001,2022-01-08 23:30:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-08 23:35:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-08 23:40:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-08 23:45:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-08 23:50:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-08 23:55:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-09 00:00:00.000,122121.46100910891,-6,1033,75,7.7960
O000001001,2022-01-09 00:05:00.000,122121.46100910891,-6,1033,74,7.6997
O000001001,2022-01-09 00:10:00.000,122121.46100910891,-6,1033,75,7.7960
O000001001,2022-01-09 00:15:00.000,122121.46100910891,-6,1033,83,8.5659
O000001001,2022-01-09 00:20:00.000,122121.46100910891,-6,1033,84,8.6622
O000001001,2022-01-09 00:25:00.000,122121.46100910891,-6,1033,81,8.3734
O000001001,2022-01-09 00:30:00.000,122121.46100910891,-6,1033,75,7.7960
O000001001,2022-01-09 00:35:00.000,122121.46100910891,-6,1033,75,7.7960
O000001001,2022-01-09 00:40:00.000,122121.46100910891,-6,1033,76,7.8922
O000001001,2022-01-09 00:45:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-09 00:50:00.000,122121.46100910891,-6,1033,76,7.8922
O000001001,2022-01-09 00:55:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-09 01:00:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-09 01:05:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-09 01:10:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-09 01:15:00.000,122121.46100910891,-6,1033,83,8.5659
O000001001,2022-01-09 01:20:00.000,122121.46100910891,-6,1033,83,8.5659
O000001001,2022-01-09 01:25:00.000,122121.46100910891,-6,1033,81,8.3734
O000001001,2022-01-09 01:30:00.000,122121.46100910891,-6,1033,81,8.3734
O000001001,2022-01-09 01:35:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-09 01:40:00.000,122121.46100910891,-6,1033,81,8.3734
O000001001,2022-01-09 01:45:00.000,122121.46100910891,-6,1033,81,8.3734
O000001001,2022-01-09 01:50:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-09 01:55:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-09 02:00:00.000,122121.46100910891,-6,1033,81,8.3734
O000001001,2022-01-09 02:05:00.000,122121.46100910891,-6,1033,80,8.2772
O000001001,2022-01-09 02:10:00.000,122121.46100910891,-6,1033,79,8.1809
O000001001,2022-01-09 02:15:00.000,122121.46100910891,-6,1033,63,6.6410
O000001001,2022-01-09 02:20:00.000,122121.46100910891,-6,1033,41,4.5236
O000001001,2022-01-09 02:25:00.000,122121.46100910891,-6,1033,30,3.4649
O000001001,2022-01-09 02:30:00.000,122121.46100910891,-6,1033,26,3.0799
O000001001,2022-01-09 02:35:00.000,122121.46100910891,-6,1033,24,2.8874
O000001001,2022-01-09 02:40:00.000,122121.46100910891,-6,1033,24,2.8874
O000001001,2022-01-09 02:45:00.000,122121.46100910891,-6,1033,25,2.9836
O000001001,2022-01-09 02:50:00.000,122121.46100910891,-6,1033,26,3.0799
O000001001,2022-01-09 02:55:00.000,122121.46100910891,-6,1033,26,3.0799
O000001001,2022-01-09 03:00:00.000,122121.46100910891,-6,1033,26,3.0799
O000001001,2022-01-09 03:05:00.000,122121.46100910891,-6,1033,28,3.2724
O000001001,2022-01-09 03:10:00.000,122121.46100910891,-6,1033,30,3.4649
O000001001,2022-01-09 03:15:00.000,122121.46100910891,-6,1033,31,3.5611
O000001001,2022-01-09 03:20:00.000,122121.46100910891,-6,1033,31,3.5611
O000001001,2022-01-09 03:25:00.000,122121.46100910891,-6,1033,31,3.5611
O000001001,2022-01-09 03:30:00.000,122121.46100910891,-6,1033,31,3.5611
O000001001,2022-01-09 03:35:00.000,122121.46100910891,-6,1033,34,3.8499
O000001001,2022-01-09 03:40:00.000,122121.46100910891,-6,1033,35,3.9461
O000001001,2022-01-09 03:45:00.000,122121.46100910891,-6,1033,38,4.2348
O000001001,2022-01-09 03:50:00.000,122121.46100910891,-6,1033,38,4.2348
O000001001,2022-01-09 03:55:00.000,122121.46100910891,-6,1033,36,4.0423
O000001001,2022-01-09 04:00:00.000,122121.46100910891,-6,1033,36,4.0423
O000001001,2022-01-09 04:05:00.000,122121.46100910891,-6,1033,38,4.2348
O000001001,2022-01-09 04:10:00.000,122121.46100910891,-6,1033,38,4.2348
O000001001,2022-01-09 04:15:00.000,122121.46100910891,-6,1033,39,4.3311
